artist,artist_id,track,track_duration(s),composer,audio_path,youtube_links,audio_duration,composition_id
Artur Schnabel,23.0,"Beethoven: Piano Sonata No. 11 in B-Flat Major, Op. 22: III. Menuetto",200.28,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/17.mp3",https://www.youtube.com/watch?v=fK4jEZELzCc,201.0,1303
Vladimir Horowitz,2.0,"Études, Op. 10: No. 4 in C-Sharp Minor ""Torrent""",121.4,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._4_in_C-Sharp_Minor/11.mp3",https://www.youtube.com/watch?v=ickBQXa4qQs,122.0,1420
Sviatoslav Richter,0.0,"Etudes-Tableaux, Op. 33: No. 5 in D Minor, Moderato",178.0,Sergei Rachmaninoff,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.4_in_D_Minor/0.mp3",https://www.youtube.com/watch?v=ZMPgZerGGRo,177.0,89
Grigory Sokolov,12.0,"Preludes, Op. 28: No 22 in G Minor, Molto agitato",50.226000000000006,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._22_in_G_Minor:_Molto_agitato/5.mp3",https://www.youtube.com/watch?v=sA85hPl4PKc,51.0,1477
Sviatoslav Richter,0.0,"French Suite No. 2 in C Minor, BWV 813a: III. Sarabande (Live)",199.173,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.2_in_C_minor,_BWV_813/3._Sarabande/1.mp3",https://www.youtube.com/watch?v=a7L3F4cyr-c,199.0,371
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: IX. Ritter von Steckenpferd",36.56,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/9._Ritter_vom_Steckenpferd/15.mp3",https://www.youtube.com/watch?v=7fpmJ4IiSGk,37.0,193
Vladimir Horowitz,2.0,"Études, Op. 10: No. 3 in E Major ""Tristesse""",212.866,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._3_in_E_Major_""Tristesse""/6.mp3",https://www.youtube.com/watch?v=ufov2J2OxUo,213.0,1416
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: VI. Sehr langsam",234.133,Robert Schumann,"Robert_Schumann/Kreisleriana,_Op._16/VI._Sehr_langsam/21.mp3",https://www.youtube.com/watch?v=C7RP_hsZxOA,235.0,214
Sviatoslav Richter,0.0,"Nuages gris, S. 199 (Live)",184.866,Franz Liszt,"Franz_Liszt/Nuages_gris,_S._199/0.mp3",https://www.youtube.com/watch?v=RZrkOcy1svE,185.0,1499
Mitsuko Uchida,26.0,"6 Moments musicaux, Op.94 D.780: No.3 in F minor (Allegro moderato)",108.0,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.3_in_F_minor_(Allegro_moderato)/24.mp3",https://www.youtube.com/watch?v=QQ93c8Q3uuI,108.0,861
Vladimir Ashkenazy,6.0,"Davidsbündlertänze, Op. 6: 11. Einfach",127.693,Robert Schumann,"Robert_Schumann/Davidsbündlertänze,_Op._6/11._Einfach/1.mp3",https://www.youtube.com/watch?v=TGGYiNN6FSo,128.0,327
András Schiff,4.0,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in G minor BWV 861",92.053,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._16_in_G_Minor,_BWV_861:_Fugue/4.mp3",https://www.youtube.com/watch?v=kba83vKlo7s,93.0,516
András Schiff,4.0,"Ecossaise in E-Flat Major, WoO 86",37.493,Ludwig van Beethoven,"Ludwig_van_Beethoven/Ecossaise_in_E-Flat_Major,_WoO_86/0.mp3",https://www.youtube.com/watch?v=jMwg57V9KJk,38.0,1595
Samson François,48.0,"Chopin: 12 Études, Op. 10: No. 3 in E Major ""Tristesse""",238.577,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._3_in_E_Major_""Tristesse""/27.mp3",https://www.youtube.com/watch?v=tqNkldBNjbs,238.0,1416
Wilhelm Kempff,28.0,"Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll (Adagio ma non troppo, con affetto)",151.41299999999998,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/36.mp3",https://www.youtube.com/watch?v=OADxbTdqwgU,152.0,1237
Martha Argerich,7.0,"Ravel: Gaspard de la nuit, M. 55: II. Le Gibet (Très lent)",292.893,Maurice Ravel,"Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Le_gibet/8.mp3",https://www.youtube.com/watch?v=h_o2Hix-kBE,292.0,722
Claudio Arrau,11.0,"Sonata No. 31 in A-flat Major, Op. 110: II. Scherzo: Allegro molto",142.013,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/17.mp3",https://www.youtube.com/watch?v=qEw0Ow3nM5s,143.0,1194
Daniel Barenboim,9.0,"Beethoven: Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: III. Menuetto. Moderato e grazioso",294.693,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/4.mp3",https://www.youtube.com/watch?v=9JrpQUqi87s,295.0,1230
Vladimir Ashkenazy,6.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in E minor BWV 879",223.24,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Fugue_in_E_minor_BWV_879/3.mp3",https://www.youtube.com/watch?v=gafojLyGD1o,223.0,627
Claudio Arrau,11.0,"Préludes / Book 1, L.117: 5. Les collines d'Anacapri",182.0,Claude Debussy,"Claude_Debussy/Préludes,_Book_1,_L._117/No._5,_Les_collines_d'Anacapri/22.mp3",https://www.youtube.com/watch?v=Lbj_dO8ZAHw,182.0,648
Valentina Lisitsa,42.0,"12 Etudes, Op.25: No.10 In B Minor",279.746,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/51.mp3",https://www.youtube.com/watch?v=ltJUmNRM6_M,279.0,1421
Alicia de Larrocha,18.0,"Carnaval, Op.9: Eusebius-Florestan",150.16,Robert Schumann,"Robert_Schumann/Carnaval,_Op._9/5-6._Eusebius-Florestan/1.mp3",https://www.youtube.com/watch?v=HmQNRqiG-C0,151.0,288
Alicia de Larrocha,18.0,"French Suite No. 6 in E Major, BWV 817: 1. Allemande",142.666,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/6.mp3",https://www.youtube.com/watch?v=wVB4ETJGpjA,143.0,574
Vladimir Ashkenazy,6.0,"6 Pieces, Op.51, TH.143: 2. Polka peu dansante",285.76,Pyotr Ilyich Tchaikovsky,"Pyotr_Ilyich_Tchaikovsky/6_Pieces,_Op.51,_TH.143/2._Polka_peu_dansante/0.mp3",https://www.youtube.com/watch?v=MqqJghY3iPo,285.0,963
Friedrich Gulda,24.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": II. Scherzo. Assai vivace - Presto - Tempo I",139.08,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/II._Scherzo._Assai_vivace/28.mp3",https://www.youtube.com/watch?v=8X73RjBTLIM,139.0,1233
Yuja Wang,14.0,"Piano Sonata No. 2 in B Flat Minor, Op. 35: IV. Finale (Presto)",88.0,Frédéric Chopin,"Frederic_Chopin/Piano_Sonata_No.2_in_B_flat_minor,_Op.35/4._Finale_(Presto)/10.mp3",https://www.youtube.com/watch?v=8S6tzYV746Q,88.0,1451
Arturo Benedetti Michelangeli,10.0,"Faschingsschwank aus Wien, Op. 26: II. Romanze (Live)",172.64,Robert Schumann,"Robert_Schumann/Faschingsschwank_aus_Wien,_Op._26/II._Romanze/5.mp3",https://www.youtube.com/watch?v=8fW83G3jZQE,172.0,250
Murray Perahia,13.0,"English Suite No. 1 in A Major, BWV 806: VIII. Gigue",138.826,Johann Sebastian Bach,Johann_Sebastian_Bach/English_Suite_No.1_in_A_major_BWV_806/7._Gigue/7.mp3,https://www.youtube.com/watch?v=xs7pxXADr2Q,139.0,447
Alfred Brendel,19.0,"Piano Sonata No. 11 in B-Flat Major, Op. 22: 3. Menuetto",201.493,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/15.mp3",https://www.youtube.com/watch?v=Zuwt8GZ8-9k,201.0,1303
Alfred Brendel,19.0,"Piano Sonata No. 15 in D Major, Op. 28 ""Pastorale"": 3. Scherzo (Allegro assai)",137.666,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/3._Scherzo_(Allegro_assai)/9.mp3",https://www.youtube.com/watch?v=ZSD6kUvTNGo,137.0,1250
Friedrich Gulda,24.0,"Piano Sonata No. 16 in G Major, Op. 31 No. 1: I. Allegro vivace (Live)",286.24,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/1._Allegro_vivace/27.mp3",https://www.youtube.com/watch?v=jCrgGnWK0Bs,286.0,1315
Sviatoslav Richter,0.0,"Préludes / Book 1, L.117: 5. Les collines d'Anacapri",191.0,Claude Debussy,"Claude_Debussy/Préludes,_Book_1,_L._117/No._5,_Les_collines_d'Anacapri/4.mp3",https://www.youtube.com/watch?v=ZB7j9c23p3E,191.0,648
Vladimir Ashkenazy,6.0,"10 Mazurkas, Op.3 (1889): No.7 in E Minor (Con passione)",212.242,Alexander Scriabin,"Alexander_Scriabin/10_Mazurkas,_Op.3_(1889)/No.7_in_E_Minor_(Con_passione)/0.mp3",https://www.youtube.com/watch?v=0fomXySkj2I,212.0,169
Murray Perahia,13.0,"Davidsbündlertänze, Op. 6: No. 6. Sehr rasch",112.466,Robert Schumann,"Robert_Schumann/Davidsbündlertänze,_Op._6/6._Sehr_rasch/4.mp3",https://www.youtube.com/watch?v=wy4QA4c7coI,113.0,323
Sviatoslav Richter,0.0,"French Suite No.6 in E, BWV 817: 6. Menuet",94.16,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/0.mp3",https://www.youtube.com/watch?v=5S46_V-HZko,94.0,578
Dinu Lipatti,29.0,"Waltz No. 3 in A Minor, Op. 34, No. 2",206.4,Frédéric Chopin,"Frederic_Chopin/Waltz_No.3_in_A_Minor,_Op.34_No.2/38.mp3",https://www.youtube.com/watch?v=bO3DJ-KltxQ,206.0,1623
Alfred Cortot,3.0,"24 Preludes, Op. 28: No. 20 in C Minor: Largo",84.32,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._20_in_C_Minor:_Largo/4.mp3",https://www.youtube.com/watch?v=kdKC6XpChSo,84.0,1475
Claudio Arrau,11.0,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXII: Fuga (Allegro - Poco adagio)",199.16,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXXII._Fuga._Allegro_-_Poco_adagio/7.mp3",https://www.youtube.com/watch?v=fyd8fQm4EB8,199.0,1275
Sviatoslav Richter,0.0,"Sonata No. 3 in C Major, Op. 2, No. 3: IV. Allegro Assai",287.293,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/IV._Allegro_assai/4.mp3",https://www.youtube.com/watch?v=as_OzguiG1M,287.0,1180
Walter Gieseking,8.0,"Lyric Pieces, Book 8, Op. 65: No. 6, Wedding Day at Troldhaugen (Recorded 1925)",287.173,Edvard Grieg,"Edvard_Grieg/Lyric_Pieces,_Book_8,_Op._65/No._6,_Wedding-Day_at_Troldhaugen/1.mp3",https://www.youtube.com/watch?v=yiqDXQIZV6w,287.0,697
Daniel Barenboim,9.0,"Waltz No.7 In C Sharp Minor, Op.64 No.2",254.44,Frédéric Chopin,"Frederic_Chopin/Waltz_No.7_in_C_sharp_minor,_Op.64,_No.2/10.mp3",https://www.youtube.com/watch?v=l07XbLe2ij0,254.0,1679
Maurizio Pollini,5.0,"33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Variation XXI (Allegro con brio - Meno allegro - Tempo I)",68.96,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXI._Allegro_con_brio_-_Meno_allegro_-_Tempo_I/2.mp3",https://www.youtube.com/watch?v=ULWow9tS554,68.0,1289
Claudio Arrau,11.0,"Waltz No.16 in A flat, Op.posth.",94.0,Frédéric Chopin,"Frederic_Chopin/Waltz_No.16_in_A_flat,_Op.posth./2.mp3",https://www.youtube.com/watch?v=qxuU563eSm0,93.0,1665
Vladimir Ashkenazy,6.0,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",283.266,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/6.mp3",https://www.youtube.com/watch?v=BvjH3J8lkc0,283.0,1176
Vladimir Ashkenazy,6.0,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": 2. Introduzione. Adagio molto",251.506,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/15.mp3",https://www.youtube.com/watch?v=Bn81pSSGrOY,251.0,1215
András Schiff,4.0,"English Suite No. 2 In A Minor, BWV 807: 1. Prelude",291.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/1.mp3",https://www.youtube.com/watch?v=Z1RTyKRVIPc,291.0,571
András Schiff,4.0,"French Suite No. 5 in G, BWV 816: 1. Allemande",164.57299999999998,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/I._Allemande/3.mp3",https://www.youtube.com/watch?v=5VqnH5FDZQo,164.0,369
Claudio Arrau,11.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation II (Poco allegro)",55.973,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_II._Poco_allegro/9.mp3",https://www.youtube.com/watch?v=0U3wXpxiX5M,55.0,1290
Walter Gieseking,8.0,"Piano Sonata No. 2 in F Major, K. 280: III. Presto",179.04,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._2_in_F_Major,_K._280/III._Presto/1.mp3",https://www.youtube.com/watch?v=LM8z0Ft2RaA,179.0,1156
Claudio Arrau,11.0,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation III (L'istesso tempo)",85.306,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_III._L'istesso_tempo/7.mp3",https://www.youtube.com/watch?v=WY8zjdZ6z6M,85.0,1286
Daniel Barenboim,9.0,"33 Piano Variations In C, Op.120 On A Waltz By Anton Diabelli: Variation VI (Allegro ma non troppo e serioso)",118.933,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_VI._Allegro_ma_non_troppo_e_serioso/4.mp3",https://www.youtube.com/watch?v=-Gu4F5l_7EI,118.0,1292
András Schiff,4.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in A flat major BWV 886",210.24,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_A_flat_major_BWV_886/0.mp3",https://www.youtube.com/watch?v=m85x6b7gHpM,211.0,611
Nikolai Lugansky,41.0,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",212.093,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/42.mp3",https://www.youtube.com/watch?v=3rZlyQ7Z43o,213.0,1430
Claudio Arrau,11.0,"Piano Sonata No.3 in C, Op.2 No.3: 3. Scherzo (Allegro)",197.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/III._Scherzo._Allegro/20.mp3",https://www.youtube.com/watch?v=1UvxZzKN5qs,197.0,1178
Walter Gieseking,8.0,"Images, Book 1, L. 110: No. 1, Reflets dans l'eau",234.773,Claude Debussy,"Claude_Debussy/Images,_Book_1,_L._110/No._1,_Reflets_dans_l'eau/4.mp3",https://www.youtube.com/watch?v=Dlneaz0VRR8,234.0,646
Hélène Grimaud,38.0,"Sonata For Piano No. 3 in F minor, Op. 5: III. Scherzo: Allegro energico",282.293,Johannes Brahms,"Johannes_Brahms/Piano_Sonata_No.3_in_F_minor,_Op.5/3._Scherzo_(Allegro_energico)/12.mp3",https://www.youtube.com/watch?v=vy26Qxy7Mh8,282.0,1094
Alfred Brendel,19.0,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",194.506,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/27.mp3",https://www.youtube.com/watch?v=mqGA2kiDwdI,194.0,1187
Sviatoslav Richter,0.0,"Piano Sonata No. 9 in C Major, Op. 103: II. Allegro strepitoso - Andantino - Allegro strepitoso",170.96,Sergei Prokofiev,"Sergei_Prokofiev/Piano_Sonata_No._9_in_C_Major,_Op._103/II._Allegro_strepitoso/1.mp3",https://www.youtube.com/watch?v=iBgztDIN78s,170.0,1001
Hélène Grimaud,38.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: I. Prelude in D Minor BWV 875",89.96,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_D_minor_BWV_875/3.mp3",https://www.youtube.com/watch?v=a3eGGG4yvT8,89.0,630
Wilhelm Kempff,28.0,"Waldszenen, Op. 82: No. 5 Freundliche Landschaft",85.266,Robert Schumann,"Robert_Schumann/Waldszenen,_Op._82/5._Freundliche_Landschaft/15.mp3",https://www.youtube.com/watch?v=TV_H85OiPQU,85.0,280
Martha Argerich,7.0,"Kinderszenen, Op. 15: 4. Bittendes Kind - Live",57.52,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/4._Bittendes_Kind/21.mp3",https://www.youtube.com/watch?v=Se8SWj4OJqk,57.0,194
Claudio Arrau,11.0,"Beethoven: Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll. Adagio ma non troppo con affetto",187.266,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/25.mp3",https://www.youtube.com/watch?v=z2ZFUH9-1yM,187.0,1237
Vladimir Ashkenazy,6.0,"Waltz No.6 in D flat, Op.64 No.1 -""Minute""",115.493,Frédéric Chopin,"Frederic_Chopin/Waltz_No.6_in_D_flat,_Op.64_No.1_-""Minute""/9.mp3",https://www.youtube.com/watch?v=eWPZFjtQ03Q,115.0,1628
Daniel Barenboim,9.0,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 16 in G Minor, BWV 861: Fugue",158.85299999999998,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._16_in_G_Minor,_BWV_861:_Fugue/1.mp3",https://www.youtube.com/watch?v=MAnAuN9EdZM,159.0,516
Vladimir Horowitz,2.0,"Fantasiestucke, Op. 12: No. 7. Traumes Wirren",142.44899999999998,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/7._Traumes-Wirren/15.mp3",https://www.youtube.com/watch?v=ts7Y00hWBG8,143.0,299
Emil Gilels,1.0,"Piano Sonata No. 25 in G Major, Op. 79: 1. Presto alla tedesca",289.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/2.mp3",https://www.youtube.com/watch?v=PapzC9yf8WQ,289.0,1216
Murray Perahia,13.0,"Davidsbündlertänze, Op. 6: No. 13. Wild und lustig",185.733,Robert Schumann,"Robert_Schumann/Davidsbündlertänze,_Op._6/13._Wild_und_lustig/6.mp3",https://www.youtube.com/watch?v=Ns0P3EP1tuQ,186.0,325
Alfred Brendel,19.0,"Piano Sonata No.21 in C, Op.53 -""Waldstein"": 2. Introduzione (Adagio molto)",261.506,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/34.mp3",https://www.youtube.com/watch?v=XAFc9QVCkTI,261.0,1215
Vladimir Ashkenazy,6.0,"12 Etudes, Op. 8: No. 11 in B-Flat Minor",253.348,Alexander Scriabin,"Alexander_Scriabin/12_Etudes,_Op._8/No._11_in_B-Flat_Minor/3.mp3",https://www.youtube.com/watch?v=0QIgscF9ezY,253.0,127
Vladimir Ashkenazy,6.0,"Pieces from ""Romeo and Juliet"" Op. 75: 3. Minuet (The Arrival of the Guests)",154.506,Sergei Prokofiev,"Sergei_Prokofiev/Pieces_from_""Romeo_and_Juliet""_Op._75/3._Minuet_(The_Arrival_of_the_Guests)/0.mp3",https://www.youtube.com/watch?v=20vcqebKX-c,154.0,989
Lang Lang,39.0,"Piano Sonata No. 7 in B-Flat Major, Op. 83: III. Precipitato",212.973,Sergei Prokofiev,"Sergei_Prokofiev/Piano_Sonata_No._7,_Op._83/III._Precipitato/18.mp3",https://www.youtube.com/watch?v=iW-VXigJw6Q,213.0,1018
Wilhelm Kempff,28.0,"Kinderszenen, Op. 15: No. 8 Am Kamin",65.51899999999999,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/8._Am_Kamin/37.mp3",https://www.youtube.com/watch?v=z2iNzcHbkgI,65.0,198
Sviatoslav Richter,0.0,"Bunte Blätter, Op. 99: No. 14, Geschwindmarsch. Sehr markiert",179.92,Robert Schumann,"Robert_Schumann/Bunte_Blatter,_Op._99/Geschwindmarsch/0.mp3",https://www.youtube.com/watch?v=oRxmnESEnBI,180.0,239
Nikolai Lugansky,41.0,"13 Preludes, Op. 32: No. 12. Allegro in G-Sharp Minor",155.906,Sergei Rachmaninoff,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/19.mp3",https://www.youtube.com/watch?v=mvHLmx2uAXc,156.0,7
Wilhelm Kempff,28.0,"Kinderszenen, Op. 15: No. 2 Kuriose Geschichte",61.506,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/2._Kuriöse_Geschichte/38.mp3",https://www.youtube.com/watch?v=QAGfTYwCXe4,61.0,196
Sviatoslav Richter,0.0,"Klavierstück in F Sharp, S.193",142.0,Franz Liszt,"Franz_Liszt/Klavierstück_in_F_Sharp,_S.193/0.mp3",https://www.youtube.com/watch?v=2jHK64pShWg,142.0,1500
Martha Argerich,7.0,"Schumann: Kinderszenen, Op. 15: No. 9, Ritter vom Steckenpferd",35.586,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/9._Ritter_vom_Steckenpferd/24.mp3",https://www.youtube.com/watch?v=Cr4b2-V7J4c,36.0,193
Claudio Arrau,11.0,"12 Etudes d'exécution transcendante, S.139: No.10 Allegro agitato molto",284.0,Franz Liszt,"Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.10_Allegro_agitato_molto/4.mp3",https://www.youtube.com/watch?v=A8TEcmIIeko,286.0,121
Claudio Arrau,11.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation XXXIII (Tempo di minuetto moderato, ma non tirarsi dietro)",255.493,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXXIII._Tempo_di_minuetto_moderato,_ma_non_tirarsi_dietro/7.mp3",https://www.youtube.com/watch?v=Xq-8lEBltdA,255.0,1274
András Schiff,4.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in C major BWV 870",156.56,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_C_major_BWV_870/0.mp3",https://www.youtube.com/watch?v=46i9uEN-SOA,157.0,636
Lang Lang,39.0,"Goldberg Variations, BWV 988: Variatio 4 a 1 Clav.",63.76,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._4_a_1_Clav./12.mp3",https://www.youtube.com/watch?v=OmKf0TbIHKE,64.0,466
Sviatoslav Richter,0.0,"Piano Sonata No. 16 in A Minor, Op. 42, D. 845: IV. Rondo. Allegro vivace",285.133,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/IV._Allegro_vivace/3.mp3",https://www.youtube.com/watch?v=LmWuYi14xt8,285.0,898
Sviatoslav Richter,0.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": III. Menuetto. Moderato e grazioso (Live)",225.4,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/0.mp3",https://www.youtube.com/watch?v=hnXdeQM3lUo,226.0,1230
Claudio Arrau,11.0,"Estampes, L. 100: 3. Jardins sous la pluie",246.0,Claude Debussy,"Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/6.mp3",https://www.youtube.com/watch?v=GjgpeP8cg_k,246.0,674
Samson François,48.0,"Chopin: 12 Études, Op. 25: No. 10 in B Minor",245.122,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/52.mp3",https://www.youtube.com/watch?v=3m_atZxNJVA,245.0,1421
Wilhelm Kempff,28.0,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: I. Allegro ma non troppo",273.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/33.mp3",https://www.youtube.com/watch?v=2XTtdfNgGLU,272.0,1176
Sviatoslav Richter,0.0,"Études, Op. 10 (Excerpts): No. 1 in C Major ""Waterfall"" [Live]",110.706,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._1_in_C_Major_""Waterfall""/0.mp3",https://www.youtube.com/watch?v=a1195-nmY7g,110.0,1412
Alfred Brendel,19.0,"Piano Sonata No. 30 in E Major, Op. 109: 2. Prestissimo",153.16,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/35.mp3",https://www.youtube.com/watch?v=-OxbqgEpMQc,153.0,1207
Mitsuko Uchida,26.0,"Waldszenen, Op. 82: 6. Herberge",127.413,Robert Schumann,"Robert_Schumann/Waldszenen,_Op._82/6._Herberge/11.mp3",https://www.youtube.com/watch?v=yCX2S-DbS24,127.0,274
