id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
KNZ90eFZfQM,,"Chopin Etude Op. 10 No 5 Black Key--Yidi Ding, age 10",20220106,117,10722,666,,20,,https://www.youtube.com/watch?v=KNZ90eFZfQM,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Positively thrilling! Bravo! ❤', 'Thank you so much dear Helene', 'Wow! So beautiful!', 'Thank you so much 😊 Maria', '加油！', '谢谢您的支持和鼓励', 'George Sand loved Chopin.', 'Thank you so much 😊', '喜欢聆听一迪的演奏！继续多分享视频', '好的，谢谢潘老师的鼓励', 'Amazing!', 'Thank you very much.', 'What a beautiful piano', 'Thank you so much 😊', 'Really fabolus your playing as always dear friend 🙏🏻🤗🎹✨ wish you wonderful musically 2022', 'Thank you so much my dear friend ，I hope you have a great 2022😀', 'beautiful', 'Thank you for your encourage， I will do my best in the future.', 'Awesome performance!', 'Mr. Stefan, thank you very much!']"
3tG1s1n4oWk,,Mozart Sonata K333 3rd mvt By Richard Gao (9),20121218,415,1008,10,,8,"Richard, age 9, played this in December 2012.",https://www.youtube.com/watch?v=3tG1s1n4oWk,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"['Grandios!', 'Beautiful performance!!!!!!!!', 'wonderful mozart, many congratulations! ', 'Good work, Richard. Happy New Year!', 'This is simply beautiful! Wonderful Mozart!', 'Big applause for you, Richard! This is just a very beautiful Mozart playing.', 'That was really fantastic Mozart playing!', 'Hello Richard, I enjoy your playing very much. Happy holiday!']"
q-hCE-Wk0aY,,"Beethoven 32 Variations in C Minor, WoO 80 - Richard Gao (12)",20220212,656,566,14,,4,,https://www.youtube.com/watch?v=q-hCE-Wk0aY,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"[""Great job, Richard! I'm about to learn this for my ARSM diploma exam. I'll look to your video for reference."", '\xa0Michael John Holme\xa0 Hm....not keen on writing the viva voce.', '\xa0Michael John Holme\xa0 Just googled it up. I think I still would rather just do the ARSM. My goal is to do one diploma and be that the end of testing practical piano skills. Would like to learn composition after that.', ""\xa0Michael John Holme\xa0 I played the Schubert piece about 10 years ago. I don't usually enjoy relearning something I have already learned.""]"
IJOGVpeTOUA,,Bach Prelude and Fugue in C Sharp Major No.3 BWV848 -Yidi Ding Age 10,20220404,227,2696,149,,8,,https://www.youtube.com/watch?v=IJOGVpeTOUA,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Bravo bravo bravo Yidi🔝🔝🔝🔝', '迪迪哥哥真棒👍', '你也非常棒，妹妹！', 'Bravo, Yidi! Great performamce!', '👍👍👍excellent!', 'Thank you so much', 'So fresh and joyfully voiced. Bravo dear Yidi.', 'Thank you so much for your encouragement 😊🎈❤️']"
gcQOE0qEpOY,,Chopin Etude Op. 25 No. 11 (Winter Wind) - Richard Gao,20210813,234,1076,17,,2,"Richard played this at Interlochen Arts Academy (IAA) Honors Convocation, May 28, 2021. Unbelievable job by IAA to keep Covid cases under control to preserve a memorable Graduation Ceremony for 2021 Class.",https://www.youtube.com/watch?v=gcQOE0qEpOY,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"['Wow!', 'great']"
7yirPrr1EKs,,Yidi Ding Chopin Etude Op  25 No  12 Ocean,20210529,153,512,109,,1,,https://www.youtube.com/watch?v=7yirPrr1EKs,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Amazing, Yidi!']"
r8tz8XZuMoQ,,"Johann Strauss II: Frühlingsstimmen ""Voices of Spring"", By  Yidi Ding , Age 12",20231207,361,7773,825,,38,,https://www.youtube.com/watch?v=r8tz8XZuMoQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Genius boy, outstanding as always❤！', '🎉❤😊Thank you so much for your kind words.Grace', 'Beautiful and Elegant !Brillent❤️', 'Thank you! Cheers!', 'Bravo as ever.big fan', 'Superb music you play ,touch my old soul!', 'Many thanks!!', 'Marvellous  performance makes us imagine to be in Vienna dancing a splendid Ealtz passionately with a prince 💃', 'Fabulous,lovely 😻', 'Thanks 🤗', 'You are great great talent !', '❤Thank you', 'Such talent and joy in presenting this wonderful piece of art!', 'Such little boy made my day!!! Beautiful!!!', '❤You are so sweet', 'Amazing!so nice to hear,thank you for sharing!', 'Thanks for listening', 'Wonderful my dear Yidi, ""Voices of Spring"" is beautiful and your performance, absolutely extraordinary as always. Thanks for sharing !\nVery warm hugs and greetings from Brazil !', 'So nice to see you dear Wagner ,thank you so much for listening and encouraging as always,stay warm and healthy!', ""\xa0@YidiDing\xa0 \nMy pleasure dear Yidi, it's delightful to see and listen everything you play !"", 'Yidi my young friend your performance was very impressive! 🎼💖❤💖🎹. Your light and shade, feelings and emotion shone through from the keyboard BRAVO.', '❤Thank you so much my dear friend,you made my day', 'When I hear the piece, I want to dance, it is very beautiful! I like it!', 'Sure,I can', 'Congratulations, Yidi! This is really a very tasteful and inspiring transcription of this musical evergreen!', 'Many thanks', 'So excited to listen this beautiful Waltz!', 'Enjoy!', 'Can you please share the music?', 'Sure 😊', 'Congratulations! You are a talent boy! You play it better than most of pianists.', '🎉🎉🎉Thank you', 'The piano solo Pops up the feeling of a symphony orchestra! By the Great boy Yidi!', 'Thank you so much 😊', 'Delicate playing at the right moment, pure beauty.', '❤❤❤', 'Wow, love your version! Its been a long time since I e seen you, how are you doing, Yidi?', 'Thank you so much.so far so good,have a great weekend 🎉❤']"
vI7K9Qq-qXM,,Mozart Sonata K311 by Richard Gao (7),20110305,218,1122,,,5,"Richard, age 7, played this in January 2011.",https://www.youtube.com/watch?v=vI7K9Qq-qXM,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"[""Very well done Richard. We're impressed!"", 'Great job!!!!', 'Beautiful!', 'This is excellent Mozart playing! I loved your interpretation, the clarity and purity...I am looking forward to watching your performance at CCC Gala! ', '(〃^∇^)o彡☆\u3000\u3000Very Very good Play ']"
T86MA-dSr_Q,,Tchaikovsky The Seasons April (Snowdrop) by Yidi Ding,20200908,162,1486,92,,2,"The blue, pure snowdrop — flower,
and near it the last snowdrops.
The last tears over past griefs,
and first dreams of another happiness.
(A. Maykov)",https://www.youtube.com/watch?v=T86MA-dSr_Q,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Absolutely beautiful!!!!! Keep it up! 🎹', '88Keys to Cure Thank you so much for your nice comment.🌹🌹🌹🌹🌹🌹']"
2npotebPduU,,Paul Constantinescu Toccata - Brian Gao,20180331,257,213,6,,0,"Brian played this at Piano Concert of The Taylor Performance Academy for Young Artists of RCM, Toronto in Dec 2017.",https://www.youtube.com/watch?v=2npotebPduU,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,
7jV4X-eeMd0,,Clementi Sonatina in C Major Op. 36 No. 3 By Brian Gao (7),20140112,138,327,9,,2,"Brian, age 7, played this in April 2013.",https://www.youtube.com/watch?v=7jV4X-eeMd0,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,
V3MCI7t-0iQ,,"Pirates of the Caribbean: At World's End ""One Day"" Piano Yidi Ding",20230908,232,1326,123,,,,https://www.youtube.com/watch?v=V3MCI7t-0iQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,
bVYkD0LcXiU,,Chopin Nocturne Op.27 No.2 - Richard Gao (12),20160314,356,253,6,,1,Richard played this in March 2016,https://www.youtube.com/watch?v=bVYkD0LcXiU,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,['About to learn this one as well for my exam. I really like your version.']
IZdMMiqBeD8,,Haydn Sonata in D Major Hob XVI:37  - Brian Gao (10),20160314,192,92,3,,,Brian played this in March 2016,https://www.youtube.com/watch?v=IZdMMiqBeD8,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,
7EmZYIj1GjM,,Ligeti Étude no.4: Fanfares | Vincent Ling,20201117,225,268,,,0,"Aarhus International Piano Competition 2019, Denmark

If you enjoyed, please like, share, and subscribe for more! :)

Instagram - https://www.instagram.com/vincent_ling_piano/
Facebook - https://www.facebook.com/vincentlingpianist",https://www.youtube.com/watch?v=7EmZYIj1GjM,https://www.youtube.com/channel/UCQ88pVHuk7SkUXaWaOFM8rA,
h1sTupPJNEw,,Bach Prelude and Fugue BWV 848 - Richard Gao,20200209,226,549,13,,0,"Richard played this in Robert Schumann Competition, March 2019.",https://www.youtube.com/watch?v=h1sTupPJNEw,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,
LRU8e1I3XNY,,Bach Toccata in G Major BWV916 1st Mov.-Yidi Ding Age 9,20210203,108,1255,86,,2,,https://www.youtube.com/watch?v=LRU8e1I3XNY,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['You are a star.  Love it!', 'Thank you very much, I try my best.']"
q4nSCB6vYNY,-1,"Vincent Ling plays Scarlatti, Albéniz, and Chopin",20231031,911,122,5,,0,"Recorded on the 15th May 2022, Florentinersaal Graz, as the pre-selection round for the Val Tidone International Piano Competition 2022

Scarlatti - Sonata in E major, K.20 (0:09)
Albeniz - ""Corpus Christi en Sevilla"" from Iberia Bk.1 (3:19)
Chopin - Etude in C-sharp minor, Op.10 No.4 (12:56)",https://www.youtube.com/watch?v=q4nSCB6vYNY,https://www.youtube.com/channel/UCQ88pVHuk7SkUXaWaOFM8rA,
qzJSRpj1ctk,,"Haydn Sonata No 38 in F Major, Hob XVI 23 2nd mvt By Richard Gao (10)",20140613,225,338,2,,1,Richard played this in May 2014.,https://www.youtube.com/watch?v=qzJSRpj1ctk,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,['Amazing!!!']
hdaYPQ7-1m8,,"Andrew Gu Plays Ludwig van Beethoven, Sonata No. 7 in D major Op. 10 No. 3 First Movement Presto",20230115,305,512,11,,4,"Beethoven's Sonata No. 7 in D major, Op. 10 No. 3, is a piano sonata composed in 1798 and published in 1799. It is one of Beethoven's early works, but already shows his unique style and musical personality. The sonata starts with a lively and energetic Allegro con brio, marked by its strong rhythmic drive. The sonata is a prominent example of Beethoven's early period, displaying his mastery of the piano sonata form, and his ability to convey a wide range of emotions through music.",https://www.youtube.com/watch?v=hdaYPQ7-1m8,https://www.youtube.com/channel/UCzBQiuz2hkRsjiusC5CLYpQ,"['❤❤❤', '엔디!   훌륭한 연주사로서 멋찌다', 'I never see such a shameless and stupid playing, probably he eat so much, so he is so fool.', 'Ugly playing']"
5ptEn6WWkX4,,"Chopin Grande valse brillante in E flat major op 18/ Yidi Ding, age 10, 3rd time Recorded",20220522,253,4009,183,,5,Thank to the Philadelphia Teachers Association for recording such a wonderful memory for me.,https://www.youtube.com/watch?v=5ptEn6WWkX4,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Brilliant performance!', 'Thank you so much 😊', 'Great ! Yidi ❤️', '谢谢姐姐🧍\u200d♀️', 'Wonderful!!!']"
YsVdtyM93EE,,"Yidi Ding 8 Year Old plays Chopin Etude Op.25 no 12, Ocean",20201020,156,1539,90,,2,,https://www.youtube.com/watch?v=YsVdtyM93EE,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['so beautiful', 'Thank you']"
ggD0zVY3B38,,Chopin Etude Op. 25 No. 2 By Richard Gao (9),20130702,108,342,5,,5,"Richard, age 9, played this in May 2013",https://www.youtube.com/watch?v=ggD0zVY3B38,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"[""I honestly don't know what to say...BRAVO!!!"", 'excellent', ""Here is something you won't want to miss!"", 'too  Ｇood.', 'Chopin is really yours! I recall impromptu...']"
GEzsJEDEO9o,,Chopin Nocturne Op. 72 No. 1 ~ Yidi Ding Age 10,20220707,252,2354,122,,16,,https://www.youtube.com/watch?v=GEzsJEDEO9o,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Wonderful performance Yidi.\n\nAll the best.', 'What a beautiful touch!', '很有画面感 很治愈 👍', '谢谢您的夸奖，我要好好努力', 'Absolutely a genius! Thank you, Mr. Ding!', 'Absolutely amazing!  Beautiful!', 'Very beautiful and calming.  Thank you', 'My favourite piece, so soothing and gently played.', 'Awesome Yidi...my favourite short piano piece! Played beautifully...thank you!', 'Absolutely wonderful!!', 'This is one of my favourite interpretations of this recording and one of my favourite pieces! Your touch and tone control is very good!', 'Chopin would be very glad if he heared your piano. Congratulations for such a heartful performance.', 'Unbelievable....and only 10 yrs old!', 'Beautiful and lovely. my favorite chopin piece played flawlessly.', 'Wonderful . . . 5 stars and just perfect,thank you,Yidi!', 'This is my favorite Chopin Nocturne. Thanks for sharing!']"
H5kimFJVck8,,A/Yidi Ding/Liszt Love Dream (Liebestraum) /Roud 1,20200726,305,825,136,,14,Yidi Ding 8 years old.,https://www.youtube.com/watch?v=H5kimFJVck8,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['amazing! how long have you been playing and how long did it take to learn this piece?', ""Thank you very much, I am very sorry so late to answer your question, I didn't find it. I spent one week to learn the piece. When I were 5 year old, I began to lean piano."", '\xa0Yidi Ding\xa0 no worries!!! glad you responded :) but wow a week is a amazing. sorry to be asking so much i’m just so motivated by you but on average how much do you practice a day?', '\xa0Sama Chalhoubb\xa0 Dear Sama, I spend 2-3 hours a day, I know it is so little time, I will spend more time when I grow up.', '\xa0Yidi Ding\xa0 2-3 hours is amazing!! it’s not about the amount of time you practice that determines how good you are, it’s what you learn from it that’s important. i struggle with doing 1 hour a day but you doing 3 hours is amazing. make sure to keep at it kid!! :)', ""\xa0Sama Chalhoubb\xa0 Thank you very much, I thought you are very good though I didn't find your videos, I will do my best in the future. These days I am glad, because  my mom said the I got some progress about the piece-BLACK KEY,  you can watch my video-https://www.youtube.com/watch?v=KNZ90eFZfQM\nI hope I can become a pianist when I grow up."", '\xa0Yidi Ding\xa0 for your age, you’re doing amazing. you are simply a prodigy and should be proud of yourself. I’m 100% sure that you will be a great pianist when you’re older! and you’re already great too.', '\xa0Sama Chalhoubb\xa0 Thank you very much for your encouragement, I will spend more time play piano from tomorrow.', 'Превосходное исполнение!!! Браво Yidi Ding!!!', 'Вы такие добрые, спасибо за комплимент!', 'so beautiful', 'hasan fehmi kırıcı Thank you so much🌹🌹🌹', 'One of my favorite songs.. performed very well! The melody is brought out nicely in the different sections with great interpretation..', 'Sharon Chen Thank you very much,my favorite song too, I love this melody']"
c-S0UljAJso,,Debussy Arabesque No.1 By Richard Gao (9),20130702,282,734,7,,5,"Richard, age 9, played this at the Winners Concert in Merkin Hall, Kaufman International Youth Piano Competition, New York, June 2013.",https://www.youtube.com/watch?v=c-S0UljAJso,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,"['What a wonderful performance, Richard!', 'an absolute delight! I enjoyed your playing so much, dear Richard!', ""He's grown up a lot."", 'Beautiful, keep on Richard!', 'Congrats Richard!!!']"
2J1YgzkGf3k,,A/Yidi Ding/Chopin Etude Op. 25 No. 12 (Ocean) /Round 2,20201207,170,1477,32,,11,Chopin Etude Op. 25 No. 12 Yidi Ding 9 Years Old,https://www.youtube.com/watch?v=2J1YgzkGf3k,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,"['Wow, very nice performance 👌👌👌. You are really talented.', 'Thank you for your encouragement, I will continue to work hard.', 'This is my favour piece.  You are playing so beautiful!', 'Thank you for your encouragement, I will continue to work hard.', 'Great performance! Would you like to apply to this competition? www.chopincompetition.org', '一迪，我很崇拜你！', '谢谢你，你也非常棒，我订阅了你的频道', '\xa0Yidi Ding\xa0 我也是上海来的，我住在长岛，我妈妈想跟你妈妈加个微信，咱们交个朋友可以吗？17765163600.谢谢。', '\xa0Chanelle‘s Life香香生活分享\xa0 OK', 'Fantastic performance, well done!', 'Thank you.🌹🌹🌹']"
